Reviewer,Number,Authors,Title,Pub.year,URL,Species,Site,Latitude,Longitude,Loc.method,Month,Sample.year,Primer.note,Locus,Cross.species,He,Ho,A,Fis,He.mean,Ho.mean,A.mean,Fis.mean,He.sd,Ho.sd,A.sd,Fis.sd,Sample.Size,Notes,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Mixed Outer,7.272,134.381,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.76,0.73,9.17,NA,0.127279,0.169706,3.054701,NA,18,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Drop Off,7.267,134.521,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.84,0.81,14.33,NA,0.121655,0.121655,9.124144,NA,37,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerdiluches,7.438,134.357,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.82,0.82,11.5,NA,0.164317,0.219089,5.477226,NA,30,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Melekeok,7.517,134.635,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.8,0.77,9.08,NA,0.082462,0.164924,2.762481,NA,17,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,1868,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,2069,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Ngerchelong,7.822,134.562,GIVEN,NA,NA,NO,2258,NO,NA,NA,NA,NA,0.72,0.7,6.33,NA,0.15,0.21,1.77,NA,9,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,340,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,780,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,905,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,1357,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,1370,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,1483,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,1551,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,1556,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
CR,1266,HE Rivera,"Genetic connectivity, adaptation, and phenotypic plasticity of corals and anemones under thermal stress",2019,https://dspace.mit.edu/handle/1721.1/122327,Porites lobata,Kayangel,8.039,134.69,GIVEN,NA,NA,NO,1629,NO,NA,NA,NA,NA,0.8,0.74,10.92,NA,0.152971,0.203961,7.240608,NA,26,,,,,,,,,
